Date,Open,High,Low,Close,Adj Close,Volume
2022-03-15,71.820000,73.000000,70.489998,72.839996,72.839996,1021400
2022-03-16,74.489998,78.279999,72.500000,76.370003,76.370003,1427400
2022-03-17,76.029999,78.790001,75.500000,78.720001,78.720001,801200
2022-03-18,78.040001,81.190002,77.510002,80.370003,80.370003,1654100
2022-03-21,78.790001,79.160004,75.410004,76.040001,76.040001,1203400
2022-03-22,76.040001,78.000000,75.230003,76.059998,76.059998,1504000
2022-03-23,75.330002,75.360001,70.000000,70.339996,70.339996,1738600
2022-03-24,71.220001,72.550003,68.580002,70.000000,70.000000,1330500
2022-03-25,70.470001,70.730003,67.000000,68.959999,68.959999,1252300
2022-03-28,67.199997,71.160004,66.949997,71.050003,71.050003,1574300
2022-03-29,73.000000,78.089996,73.000000,74.000000,74.000000,1677900
2022-03-30,72.879997,73.000000,70.230003,70.519997,70.519997,1106000
2022-03-31,70.639999,70.879997,65.250000,65.330002,65.330002,2307300
2022-04-01,66.160004,66.540001,64.669998,65.910004,65.910004,1794100
2022-04-04,66.300003,69.209999,66.269997,67.540001,67.540001,2122200
2022-04-05,66.250000,66.879997,63.919998,64.529999,64.529999,1912800
2022-04-06,64.339996,67.410004,61.279999,66.139999,66.139999,3441100
2022-04-07,65.500000,67.220001,62.919998,64.430000,64.430000,1684600
2022-04-08,63.639999,66.639999,63.070000,63.330002,63.330002,1353700
2022-04-11,62.290001,66.500000,62.049999,63.669998,63.669998,1094500
2022-04-12,64.989998,66.239998,62.549999,62.750000,62.750000,901500
2022-04-13,62.570000,65.029999,62.430000,64.480003,64.480003,1126300
2022-04-14,64.089996,64.879997,60.860001,60.990002,60.990002,1336200
2022-04-18,60.759998,62.439999,60.610001,61.599998,61.599998,1114800
2022-04-19,61.770000,64.610001,61.770000,63.730000,63.730000,1462200
2022-04-20,64.250000,65.820000,63.150002,63.630001,63.630001,1267500
2022-04-21,64.510002,65.160004,61.189999,61.580002,61.580002,1020800
2022-04-22,61.830002,62.880001,60.470001,60.580002,60.580002,1126200
2022-04-25,58.410000,61.700001,57.970001,61.290001,61.290001,1155100
2022-04-26,60.770000,61.639999,57.090000,57.509998,57.509998,1391400
2022-04-27,57.439999,58.869999,55.660000,57.029999,57.029999,1467600
2022-04-28,58.049999,61.230000,56.090000,61.169998,61.169998,1831600
2022-04-29,60.570000,61.799999,58.060001,58.189999,58.189999,1035600
2022-05-02,58.470001,59.480000,57.250000,59.320000,59.320000,1580700
2022-05-03,59.459999,59.660000,57.619999,58.639999,58.639999,1101800
2022-05-04,58.790001,62.209999,57.700001,62.139999,62.139999,1102900
2022-05-05,60.790001,61.450001,55.000000,55.980000,55.980000,1566900
2022-05-06,55.900002,56.180000,51.759998,55.470001,55.470001,1819200
2022-05-09,54.830002,57.070000,54.410000,55.680000,55.680000,1712000
2022-05-10,61.720001,64.260002,55.689999,58.630001,58.630001,3683300
2022-05-11,58.900002,60.950001,55.880001,56.049999,56.049999,2344500
2022-05-12,55.410000,61.000000,55.299999,60.840000,60.840000,1860700
2022-05-13,61.650002,64.269997,61.590000,62.799999,62.799999,1734100
2022-05-16,62.570000,62.570000,58.150002,59.349998,59.349998,1105000
2022-05-17,61.110001,62.869999,58.570000,61.020000,61.020000,1135100
2022-05-18,60.020000,61.759998,59.270000,60.150002,60.150002,1223300
2022-05-19,60.000000,64.339996,59.849998,61.959999,61.959999,1239300
2022-05-20,63.540001,63.869999,59.080002,60.709999,60.709999,1384900
2022-05-23,61.169998,61.590000,59.599998,61.380001,61.380001,821000
2022-05-24,60.980000,61.490002,58.419998,60.080002,60.080002,702600
2022-05-25,59.790001,62.950001,59.759998,62.500000,62.500000,825300
2022-05-26,62.480000,65.629997,62.240002,65.309998,65.309998,884600
2022-05-27,66.059998,67.779999,65.050003,65.720001,65.720001,892900
2022-05-31,64.849998,65.599998,62.070000,63.720001,63.720001,1020800
2022-06-01,64.440002,64.639999,61.770000,62.320000,62.320000,747900
2022-06-02,63.150002,64.970001,63.119999,64.910004,64.910004,787400
2022-06-03,63.320000,65.220001,63.230000,64.650002,64.650002,678400
2022-06-06,65.279999,66.680000,64.029999,65.419998,65.419998,723800
2022-06-07,64.529999,66.769997,63.590000,66.089996,66.089996,776300
2022-06-08,65.720001,66.550003,64.059998,64.620003,64.620003,654900
2022-06-09,64.000000,65.930000,63.790001,64.160004,64.160004,891900
2022-06-10,62.529999,62.529999,58.900002,59.509998,59.509998,1082900
2022-06-13,57.250000,58.680000,54.840000,55.529999,55.529999,1485500
2022-06-14,55.730000,57.180000,55.000000,55.980000,55.980000,1055900
2022-06-15,56.619999,58.000000,52.970001,55.000000,55.000000,2309100
2022-06-16,52.759998,52.860001,49.310001,50.070000,50.070000,1702900
2022-06-17,50.139999,52.419998,49.770000,51.450001,51.450001,2233500
2022-06-21,52.470001,53.340000,50.380001,51.380001,51.380001,1065900
2022-06-22,50.070000,53.400002,50.070000,52.680000,52.680000,1181400
2022-06-23,52.619999,56.889999,52.259998,56.730000,56.730000,1392700
2022-06-24,56.919998,60.189999,56.660000,58.529999,58.529999,1852800
2022-06-27,58.529999,59.000000,57.099998,57.389999,57.389999,814800
2022-06-28,57.189999,58.500000,56.430000,56.500000,56.500000,934500
2022-06-29,56.630001,56.630001,54.959999,55.849998,55.849998,981000
2022-06-30,55.000000,55.720001,52.840000,54.419998,54.419998,1298500
2022-07-01,54.630001,57.060001,54.500000,56.299999,56.299999,885800
2022-07-05,55.189999,56.459999,54.520000,56.119999,56.119999,1154100
2022-07-06,56.369999,56.980000,54.750000,56.439999,56.439999,1139700
2022-07-07,56.189999,58.750000,56.189999,58.509998,58.509998,596000
2022-07-08,58.150002,58.709999,56.849998,57.580002,57.580002,589200
2022-07-11,57.110001,57.380001,55.830002,56.040001,56.040001,931700
2022-07-12,56.259998,57.869999,55.959999,56.650002,56.650002,942700
2022-07-13,55.000000,57.830002,54.360001,56.900002,56.900002,727600
2022-07-14,55.430000,56.180000,54.419998,55.349998,55.349998,1022100
2022-07-15,55.740002,57.259998,55.250000,55.750000,55.750000,980000
2022-07-18,56.680000,59.230000,56.130001,56.470001,56.470001,959200
2022-07-19,57.480000,60.009998,56.880001,59.939999,59.939999,884400
2022-07-20,60.000000,62.000000,58.919998,61.509998,61.509998,1087300
2022-07-21,61.060001,63.180000,60.830002,62.330002,62.330002,832100
2022-07-22,62.119999,63.110001,60.700001,61.700001,61.700001,815200
2022-07-25,61.540001,61.599998,59.380001,60.070000,60.070000,803300
2022-07-26,59.650002,61.139999,59.160000,59.740002,59.740002,880200
2022-07-27,60.470001,60.849998,58.930000,60.730000,60.730000,1036100
2022-07-28,60.099998,62.810001,59.299999,62.730000,62.730000,1071900
2022-07-29,63.259998,64.879997,62.720001,64.519997,64.519997,754000
2022-08-01,63.810001,65.900002,63.680000,65.269997,65.269997,750700
2022-08-02,64.339996,65.050003,63.820000,64.070000,64.070000,676700
2022-08-03,64.550003,65.150002,62.220001,63.580002,63.580002,888000
2022-08-04,60.980000,63.560001,60.119999,63.000000,63.000000,1416400
2022-08-05,61.799999,64.690002,61.000000,64.610001,64.610001,1384600
2022-08-08,65.410004,66.650002,63.740002,63.830002,63.830002,1564400
2022-08-09,55.709999,56.990002,53.779999,54.279999,54.279999,5987900
2022-08-10,55.270000,57.380001,55.270000,57.380001,57.380001,3665800
2022-08-11,57.700001,60.750000,57.130001,57.180000,57.180000,1576000
2022-08-12,57.310001,59.009998,56.770000,58.980000,58.980000,870200
2022-08-15,58.669998,59.090000,57.110001,57.580002,57.580002,789400
2022-08-16,57.009998,57.980000,55.720001,56.869999,56.869999,953400
2022-08-17,55.830002,55.830002,53.549999,53.599998,53.599998,1482300
2022-08-18,54.240002,55.060001,53.439999,54.419998,54.419998,965500
2022-08-19,53.869999,54.189999,51.549999,51.840000,51.840000,937500
2022-08-22,50.700001,51.500000,49.830002,50.060001,50.060001,1010000
2022-08-23,50.009998,50.389999,48.180000,48.790001,48.790001,1123300
2022-08-24,48.630001,49.820000,48.080002,49.320000,49.320000,809300
2022-08-25,49.930000,51.000000,49.049999,50.330002,50.330002,706200
2022-08-26,50.040001,50.730000,47.369999,47.740002,47.740002,1183900
2022-08-29,47.139999,48.180000,47.020000,47.220001,47.220001,951100
2022-08-30,48.000000,48.880001,46.779999,47.430000,47.430000,1019700
2022-08-31,47.669998,48.000000,46.560001,46.790001,46.790001,1201600
2022-09-01,46.290001,46.750000,45.380001,46.650002,46.650002,1069400
2022-09-02,47.650002,47.700001,45.990002,46.380001,46.380001,1121200
2022-09-06,46.169998,46.610001,44.490002,45.540001,45.540001,1447900
2022-09-07,45.990002,47.240002,45.360001,47.060001,47.060001,1225600
2022-09-08,46.450001,48.259998,45.849998,48.230000,48.230000,1422400
2022-09-09,48.750000,50.480000,48.599998,49.730000,49.730000,1039200
2022-09-12,50.180000,52.590000,50.180000,50.689999,50.689999,1248400
2022-09-13,47.939999,48.220001,46.910000,47.080002,47.080002,1020600
2022-09-14,47.279999,47.279999,45.150002,46.080002,46.080002,1283800
2022-09-15,45.639999,47.660000,45.520000,45.990002,45.990002,813300
2022-09-16,45.240002,47.139999,44.759998,46.980000,46.980000,2220900
2022-09-19,46.750000,47.990002,46.689999,47.750000,47.750000,883500
2022-09-20,46.730000,47.049999,45.970001,46.849998,46.849998,845100
2022-09-21,47.330002,48.730000,46.310001,46.320000,46.320000,860400
2022-09-22,45.880001,46.049999,44.860001,45.410000,45.410000,827300
2022-09-23,44.860001,45.430000,44.400002,45.419998,45.419998,1142600
2022-09-26,45.349998,46.200001,42.919998,42.970001,42.970001,1043100
2022-09-27,43.770000,44.160000,42.810001,44.119999,44.119999,994600
2022-09-28,44.619999,46.810001,44.459999,46.599998,46.599998,903600
2022-09-29,45.410000,45.680000,43.970001,44.410000,44.410000,969700
2022-09-30,44.439999,45.189999,43.630001,43.939999,43.939999,974300
2022-10-03,44.419998,46.669998,44.119999,46.279999,46.279999,1106800
2022-10-04,47.750000,49.320000,47.330002,49.139999,49.139999,1318700
2022-10-05,47.900002,49.439999,47.250000,48.480000,48.480000,1273800
2022-10-06,48.020000,52.080002,47.810001,51.299999,51.299999,1975500
2022-10-07,50.180000,50.279999,48.369999,49.540001,49.540001,1339700
2022-10-10,49.720001,50.770000,49.500000,50.320000,50.320000,893400
2022-10-11,49.740002,50.590000,48.990002,49.950001,49.950001,1192600
2022-10-12,49.990002,50.509998,48.599998,48.980000,48.980000,952500
2022-10-13,47.130001,50.160000,44.580002,49.130001,49.130001,1446900
2022-10-14,47.450001,48.240002,45.000000,45.220001,45.220001,1411300
2022-10-17,46.549999,47.169998,44.970001,45.650002,45.650002,1326400
2022-10-18,47.130001,48.070000,45.400002,47.779999,47.779999,2980100
2022-10-19,47.009998,47.060001,42.810001,43.139999,43.139999,1864100
2022-10-20,43.340000,45.250000,42.709999,43.029999,43.029999,1857500
2022-10-21,42.910000,44.490002,42.599998,44.020000,44.020000,1094100
2022-10-24,44.279999,45.490002,43.750000,45.070000,45.070000,1190200
2022-10-25,45.639999,47.220001,45.500000,47.009998,47.009998,1265800
2022-10-26,46.650002,48.180000,45.959999,46.830002,46.830002,1098400
2022-10-27,47.220001,48.299999,46.270000,47.340000,47.340000,1144400
2022-10-28,46.889999,49.540001,46.709999,49.340000,49.340000,1198900
2022-10-31,48.810001,49.029999,47.939999,48.090000,48.090000,1887000
2022-11-01,45.709999,47.980000,43.770000,44.090000,44.090000,3707000
2022-11-02,43.580002,44.520000,40.220001,40.389999,40.389999,2018600
2022-11-03,39.709999,40.980000,38.680000,39.980000,39.980000,1444900
2022-11-04,40.759998,42.570000,40.020000,42.299999,42.299999,2356800
2022-11-07,42.680000,44.049999,41.930000,43.860001,43.860001,1249000
2022-11-08,44.419998,46.250000,43.610001,45.020000,45.020000,1281100
2022-11-09,44.380001,45.169998,43.259998,43.490002,43.490002,1226800
2022-11-10,47.099998,50.150002,46.540001,48.099998,48.099998,2964500
2022-11-11,48.070000,50.590000,47.549999,49.259998,49.259998,2301600
2022-11-14,48.689999,49.189999,46.840000,46.880001,46.880001,1691900
2022-11-15,48.529999,50.450001,47.419998,48.919998,48.919998,2059400
2022-11-16,48.330002,48.950001,45.950001,47.310001,47.310001,1229600
2022-11-17,45.560001,45.970001,44.090000,44.439999,44.439999,1390800
2022-11-18,45.430000,45.430000,44.000000,44.810001,44.810001,1462800
2022-11-21,44.720001,45.639999,44.419998,45.570000,45.570000,660800
2022-11-22,46.070000,46.410000,45.419998,45.759998,45.759998,811700
2022-11-23,45.599998,46.610001,45.080002,46.340000,46.340000,559600
2022-11-25,46.000000,46.369999,45.419998,46.259998,46.259998,282100
2022-11-28,45.450001,45.759998,42.740002,42.939999,42.939999,1143400
2022-11-29,42.200001,45.110001,41.930000,44.770000,44.770000,1771000
2022-11-30,44.700001,45.889999,43.910000,45.889999,45.889999,2152400
2022-12-01,46.500000,46.980000,45.290001,46.209999,46.209999,1604300
2022-12-02,45.270000,45.509998,44.430000,45.150002,45.150002,1037300
2022-12-05,44.570000,46.799999,44.209999,45.250000,45.250000,1284100
2022-12-06,45.320000,45.720001,42.990002,43.509998,43.509998,1284100
2022-12-07,43.599998,44.840000,43.509998,43.799999,43.799999,1056000
2022-12-08,43.849998,44.849998,43.500000,44.330002,44.330002,1204200
2022-12-09,44.080002,45.029999,43.500000,44.400002,44.400002,1496800
2022-12-12,44.500000,45.259998,44.220001,44.950001,44.950001,1047900
2022-12-13,47.849998,48.830002,46.279999,47.150002,47.150002,1158600
2022-12-14,46.619999,47.500000,45.900002,46.610001,46.610001,1208600
2022-12-15,45.400002,45.799999,44.189999,45.060001,45.060001,1095300
2022-12-16,44.509998,45.139999,43.119999,43.810001,43.810001,2046900
2022-12-19,43.459999,43.750000,41.599998,42.020000,42.020000,1263400
2022-12-20,41.509998,42.959999,41.230000,41.840000,41.840000,890900
2022-12-21,42.389999,43.119999,42.380001,42.709999,42.709999,794400
2022-12-22,41.889999,42.230000,40.689999,41.990002,41.990002,941800
2022-12-23,41.660000,42.310001,41.389999,41.880001,41.880001,564400
2022-12-27,41.540001,41.849998,40.810001,41.439999,41.439999,491100
2022-12-28,41.490002,42.060001,40.689999,40.689999,40.689999,746800
2022-12-29,41.250000,43.009998,40.990002,42.709999,42.709999,885400
2022-12-30,41.889999,42.540001,41.680000,42.330002,42.330002,672900
2023-01-03,43.310001,44.009998,42.680000,43.700001,43.700001,1266400
2023-01-04,44.439999,46.020000,44.439999,45.549999,45.549999,1092000
2023-01-05,44.549999,45.119999,43.310001,44.750000,44.750000,783900
2023-01-06,45.340000,46.330002,44.490002,45.900002,45.900002,591200
2023-01-09,46.490002,47.520000,46.230000,46.709999,46.709999,644300
2023-01-10,46.130001,48.200001,45.910000,48.189999,48.189999,938000
2023-01-11,48.570000,49.750000,48.360001,49.630001,49.630001,883300
2023-01-12,50.360001,50.680000,47.900002,49.689999,49.689999,1269500
2023-01-13,48.900002,50.970001,48.639999,50.730000,50.730000,941600
2023-01-17,50.279999,51.700001,50.029999,50.779999,50.779999,1084100
2023-01-18,51.369999,52.529999,50.709999,50.720001,50.720001,930400
2023-01-19,49.900002,50.000000,48.290001,48.750000,48.750000,779600
2023-01-20,48.689999,50.740002,47.799999,50.720001,50.720001,1132600
2023-01-23,50.849998,52.020000,50.189999,51.959999,51.959999,859500
2023-01-24,51.310001,52.570000,51.230000,51.400002,51.400002,634700
2023-01-25,50.299999,50.970001,49.720001,50.580002,50.580002,1006000
2023-01-26,51.169998,51.709999,48.860001,50.119999,50.119999,1277500
2023-01-27,49.919998,51.570000,49.770000,51.000000,51.000000,777500
2023-01-30,50.070000,50.869999,49.770000,49.770000,49.770000,751000
2023-01-31,50.040001,52.820000,50.040001,52.720001,52.720001,824200
2023-02-01,52.610001,56.130001,52.500000,55.270000,55.270000,1363500
2023-02-02,56.619999,59.090000,56.160000,57.560001,57.560001,1846700
2023-02-03,55.939999,57.320000,55.200001,56.259998,56.259998,1199200
2023-02-06,55.310001,55.770000,54.310001,55.290001,55.290001,861900
2023-02-07,54.840000,55.799999,54.189999,55.639999,55.639999,639700
2023-02-08,55.169998,55.650002,54.400002,55.119999,55.119999,717500
2023-02-09,57.029999,59.840000,56.790001,57.230000,57.230000,2737800
2023-02-10,55.919998,56.669998,55.230000,55.849998,55.849998,1241100
2023-02-13,55.790001,56.810001,55.080002,56.790001,56.790001,874500
2023-02-14,56.270000,56.950001,55.380001,56.799999,56.799999,816300
2023-02-15,56.330002,57.200001,55.660000,56.660000,56.660000,631300
2023-02-16,55.400002,56.150002,55.000000,55.660000,55.660000,1131000
2023-02-17,55.259998,55.439999,53.480000,53.790001,53.790001,809300
2023-02-21,52.320000,52.950001,50.380001,50.430000,50.430000,1463100
2023-02-22,50.500000,51.470001,50.500000,51.080002,51.080002,916500
2023-02-23,51.520000,51.950001,50.910000,51.509998,51.509998,940400
2023-02-24,50.340000,50.799999,49.720001,50.150002,50.150002,1267400
2023-02-27,50.470001,51.950001,50.410000,51.400002,51.400002,1710500
2023-02-28,53.000000,54.630001,50.060001,51.130001,51.130001,2803400
2023-03-01,50.759998,52.200001,50.209999,50.400002,50.400002,1804600
2023-03-02,49.709999,51.040001,49.099998,50.900002,50.900002,1053200
2023-03-03,51.540001,53.139999,50.990002,52.860001,52.860001,901000
2023-03-06,53.009998,53.230000,50.720001,50.889999,50.889999,1009900
2023-03-07,50.889999,51.380001,50.310001,51.029999,51.029999,889900
2023-03-08,51.349998,52.480000,50.860001,52.160000,52.160000,878600
2023-03-09,51.970001,53.060001,50.610001,50.700001,50.700001,1067900
2023-03-10,50.810001,50.810001,48.130001,48.820000,48.820000,1205200
2023-03-13,47.830002,49.340000,47.310001,48.660000,48.660000,845200
2023-03-14,49.759998,50.439999,48.349998,49.080002,49.080002,1062500
2023-03-15,48.090000,49.150002,47.500000,48.349998,48.349998,1013000
2023-03-16,47.880001,48.840000,47.340000,47.900002,47.900002,1599400
2023-03-17,47.610001,47.860001,46.230000,46.669998,46.669998,1463900
2023-03-20,46.900002,47.360001,46.180000,46.990002,46.990002,668800
2023-03-21,47.580002,48.910000,47.500000,48.810001,48.810001,981700
2023-03-22,48.630001,48.830002,47.000000,47.020000,47.020000,652500
2023-03-23,47.299999,48.080002,45.669998,46.520000,46.520000,1264100
2023-03-24,45.810001,46.310001,44.900002,46.290001,46.290001,656200
2023-03-27,46.720001,46.720001,45.919998,46.430000,46.430000,731700
2023-03-28,46.419998,47.139999,45.970001,46.349998,46.349998,551700
2023-03-29,47.169998,47.169998,45.860001,46.840000,46.840000,573000
2023-03-30,47.439999,47.680000,46.529999,46.549999,46.549999,529600
2023-03-31,47.130001,49.049999,47.029999,48.669998,48.669998,1709300
2023-04-03,48.520000,49.490002,48.520000,49.369999,49.369999,1217300
2023-04-04,49.360001,49.360001,47.470001,47.759998,47.759998,635000
2023-04-05,47.330002,48.130001,46.840000,47.500000,47.500000,970200
2023-04-06,47.459999,48.099998,46.840000,47.959999,47.959999,884100
2023-04-10,47.700001,49.119999,47.660000,48.900002,48.900002,886500
2023-04-11,49.500000,50.470001,49.490002,50.110001,50.110001,742000
2023-04-12,51.540001,51.740002,50.180000,50.570000,50.570000,830700
2023-04-13,51.130001,51.720001,50.299999,51.509998,51.509998,930100
2023-04-14,51.290001,52.259998,51.200001,51.939999,51.939999,616700
2023-04-17,51.779999,52.299999,51.470001,52.209999,52.209999,548000
2023-04-18,52.520000,53.189999,52.400002,53.180000,53.180000,791600
2023-04-19,53.810001,54.750000,53.279999,54.520000,54.520000,1548600
2023-04-20,54.099998,55.560001,53.709999,53.750000,53.750000,1661600
2023-04-21,53.669998,54.230000,53.150002,53.660000,53.660000,755300
2023-04-24,55.299999,56.000000,54.250000,55.189999,55.189999,902300
2023-04-25,54.930000,55.470001,53.619999,53.680000,53.680000,873300
2023-04-26,53.680000,54.160000,51.980000,52.169998,52.169998,677800
2023-04-27,52.770000,54.590000,52.480000,54.029999,54.029999,876800
2023-04-28,54.380001,55.240002,53.970001,54.660000,54.660000,697500
2023-05-01,54.380001,54.930000,54.259998,54.730000,54.730000,624600
2023-05-02,54.439999,54.779999,53.410000,54.560001,54.560001,803400
2023-05-03,54.939999,56.689999,54.709999,55.240002,55.240002,1303300
2023-05-04,55.130001,55.270000,53.080002,53.230000,53.230000,777900
2023-05-05,53.910000,55.590000,53.369999,55.230000,55.230000,1096800
2023-05-08,55.349998,56.830002,54.919998,56.299999,56.299999,1474200
2023-05-09,61.000000,62.660000,59.790001,60.889999,60.889999,3287400
2023-05-10,61.570000,61.570000,59.389999,59.480000,59.480000,1571500
2023-05-11,59.689999,59.840000,57.480000,58.090000,58.090000,1574400
2023-05-12,58.049999,58.520000,56.119999,56.639999,56.639999,877300
2023-05-15,56.770000,57.540001,56.080002,57.520000,57.520000,796100
2023-05-16,56.650002,56.799999,55.349998,55.959999,55.959999,1006600
2023-05-17,56.000000,57.820000,55.070000,57.110001,57.110001,1585900
2023-05-18,57.400002,57.830002,56.400002,57.689999,57.689999,824600
2023-05-19,57.939999,58.150002,55.500000,56.560001,56.560001,1261800
2023-05-22,56.490002,56.910000,56.209999,56.570000,56.570000,667000
2023-05-23,55.630001,55.970001,53.349998,54.189999,54.189999,1361800
2023-05-24,54.009998,54.400002,53.310001,53.849998,53.849998,963900
2023-05-25,53.509998,53.660000,52.040001,52.639999,52.639999,1330800
2023-05-26,52.299999,53.080002,51.570000,52.930000,52.930000,598800
2023-05-30,53.470001,53.730000,52.110001,52.919998,52.919998,656200
2023-05-31,52.590000,53.070000,51.080002,51.349998,51.349998,1048700
2023-06-01,51.279999,53.490002,51.029999,53.340000,53.340000,1026800
2023-06-02,54.400002,56.320000,53.939999,55.889999,55.889999,986400
2023-06-05,55.279999,56.189999,54.009998,55.650002,55.650002,816900
2023-06-06,55.549999,58.130001,55.419998,57.480000,57.480000,825600
2023-06-07,57.950001,59.340000,57.810001,58.209999,58.209999,857100
2023-06-08,58.040001,58.900002,57.549999,58.900002,58.900002,1032500
2023-06-09,58.779999,58.779999,57.410000,57.810001,57.810001,1021300
2023-06-12,58.000000,58.860001,57.220001,58.419998,58.419998,1103300
2023-06-13,58.709999,60.410000,58.689999,59.889999,59.889999,839900
2023-06-14,60.200001,60.610001,57.439999,57.990002,57.990002,1266500
2023-06-15,57.389999,59.380001,57.119999,59.349998,59.349998,985400
2023-06-16,58.930000,59.130001,58.099998,58.430000,58.430000,1613800
2023-06-20,57.779999,60.660000,57.779999,60.400002,60.400002,1097000
2023-06-21,60.180000,60.389999,58.830002,60.060001,60.060001,1467700
2023-06-22,59.919998,60.820000,59.270000,60.080002,60.080002,870700
2023-06-23,59.259998,60.970001,59.119999,60.590000,60.590000,1014800
2023-06-26,60.470001,62.330002,60.470001,61.570000,61.570000,929600
2023-06-27,62.169998,64.129997,61.880001,63.779999,63.779999,886000
2023-06-28,63.840000,64.690002,63.459999,64.400002,64.400002,990500
2023-06-29,64.400002,65.510002,64.110001,64.989998,64.989998,896600
2023-06-30,65.760002,66.199997,65.080002,65.559998,65.559998,611900
2023-07-03,65.680000,66.820000,64.919998,64.949997,64.949997,466100
2023-07-05,64.739998,65.620003,63.849998,64.440002,64.440002,668000
2023-07-06,63.560001,63.820000,61.759998,62.330002,62.330002,845300
2023-07-07,62.520000,63.209999,62.110001,62.180000,62.180000,508400
2023-07-10,62.049999,65.300003,61.849998,65.300003,65.300003,816200
2023-07-11,65.779999,68.779999,65.510002,68.349998,68.349998,1539600
2023-07-12,69.699997,71.139999,68.500000,70.739998,70.739998,1779500
2023-07-13,71.209999,71.459999,69.739998,70.510002,70.510002,763900
2023-07-14,70.440002,70.540001,69.400002,69.889999,69.889999,703800
2023-07-17,69.940002,70.839996,69.220001,70.699997,70.699997,830100
2023-07-18,71.209999,71.480003,68.790001,69.150002,69.150002,1485800
2023-07-19,69.400002,69.970001,68.190002,68.769997,68.769997,1067900
2023-07-20,68.889999,68.889999,66.269997,66.949997,66.949997,1346100
2023-07-21,67.180000,67.290001,65.949997,66.790001,66.790001,1023900
2023-07-24,66.989998,67.760002,65.809998,66.550003,66.550003,830100
2023-07-25,66.220001,67.870003,66.150002,67.459999,67.459999,748700
2023-07-26,67.129997,69.589996,67.120003,69.379997,69.379997,893600
2023-07-27,70.000000,70.500000,67.940002,68.029999,68.029999,713600
2023-07-28,68.900002,70.599998,68.690002,69.260002,69.260002,1111900
2023-07-31,69.589996,69.650002,68.349998,69.139999,69.139999,1470200
2023-08-01,74.000000,75.980003,71.019997,75.949997,75.949997,2780800
2023-08-02,75.029999,76.050003,73.300003,75.430000,75.430000,1402100
2023-08-03,75.080002,75.190002,71.400002,71.510002,71.510002,1176900
2023-08-04,72.139999,73.639999,71.690002,72.559998,72.559998,1080000
2023-08-07,72.500000,74.919998,72.290001,74.830002,74.830002,1203200
2023-08-08,74.160004,74.720001,73.290001,73.750000,73.750000,1199600
2023-08-09,73.919998,74.510002,72.379997,73.980003,73.980003,867800
2023-08-10,74.389999,76.029999,73.839996,74.500000,74.500000,806200
2023-08-11,74.260002,75.769997,74.150002,74.529999,74.529999,468600
2023-08-14,74.370003,75.300003,73.900002,75.000000,75.000000,628700
2023-08-15,74.669998,75.129997,73.730003,74.059998,74.059998,463400
2023-08-16,73.830002,74.220001,72.269997,72.430000,72.430000,650700
2023-08-17,72.559998,72.900002,68.019997,68.339996,68.339996,1372500
2023-08-18,67.830002,68.180000,67.080002,67.400002,67.400002,1408900
2023-08-21,67.410004,68.080002,66.540001,67.989998,67.989998,959600
2023-08-22,68.489998,68.870003,67.550003,68.430000,68.430000,966200
2023-08-23,68.949997,70.440002,68.650002,70.379997,70.379997,809100
2023-08-24,70.040001,71.099998,69.440002,69.459999,69.459999,633900
2023-08-25,69.739998,70.000000,67.029999,68.629997,68.629997,860700
2023-08-28,68.760002,69.260002,68.019997,68.660004,68.660004,844200
2023-08-29,68.419998,71.400002,67.900002,71.349998,71.349998,869000
2023-08-30,71.449997,71.980003,71.080002,71.290001,71.290001,604600
2023-08-31,71.290001,71.650002,70.779999,71.370003,71.370003,581000
2023-09-01,72.239998,73.040001,71.790001,72.750000,72.750000,569500
2023-09-05,71.690002,72.150002,69.220001,70.120003,70.120003,1135300
2023-09-06,70.050003,71.379997,69.510002,70.190002,70.190002,878700
2023-09-07,69.690002,70.000000,68.519997,69.029999,69.029999,918100
2023-09-08,69.599998,69.690002,67.010002,67.330002,67.330002,759100
2023-09-11,67.779999,68.940002,67.300003,68.660004,68.660004,854200
2023-09-12,68.110001,69.269997,67.809998,67.870003,67.870003,884300
2023-09-13,67.580002,68.120003,65.110001,65.750000,65.750000,1125000
2023-09-14,66.300003,67.019997,65.750000,66.900002,66.900002,724100
2023-09-15,66.239998,66.239998,64.129997,64.910004,64.910004,2218500
2023-09-18,65.000000,65.849998,64.559998,65.290001,65.290001,754700
2023-09-19,65.059998,65.589996,64.269997,65.480003,65.480003,755700
2023-09-20,65.730003,66.839996,64.540001,64.559998,64.559998,486400
2023-09-21,63.730000,64.050003,62.540001,63.209999,63.209999,1024200
2023-09-22,63.849998,64.389999,63.310001,63.959999,63.959999,849500
2023-09-25,63.580002,64.720001,63.580002,64.239998,64.239998,842600
2023-09-26,63.910000,64.790001,63.599998,63.599998,63.599998,795800
2023-09-27,64.209999,64.349998,61.240002,61.419998,61.419998,1974500
2023-09-28,61.450001,63.189999,61.000000,62.799999,62.799999,1524300
2023-09-29,63.490002,63.500000,61.330002,61.630001,61.630001,1370800
2023-10-02,61.189999,62.560001,60.700001,61.020000,61.020000,1173200
2023-10-03,60.869999,61.110001,57.869999,58.720001,58.720001,2161300
2023-10-04,59.250000,60.240002,57.820000,59.630001,59.630001,1228000
2023-10-05,59.430000,59.980000,57.919998,58.200001,58.200001,897700
